Year,State,state_po,state_fips,state_cen,state_ic,office,candidate_detail,candidate,party_detail,party,writein,candidatevotes,totalvotes
2000,New York,NY,36,21,13,US President,"Gore, Al",Other,liberal party,Other,FALSE,77087,6960215
2000,New York,NY,36,21,13,US President,"Buchanan, Patrick """"Pat""""",Other,right-to-life,Other,FALSE,25175,6960215
2000,New York,NY,36,21,13,US President,"Hagelin, John",Other,independence,Other,FALSE,24361,6960215
2000,New York,NY,36,21,13,US President,"Browne, Harry",Other,libertarian,Other,FALSE,7649,6960215
2000,New York,NY,36,21,13,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,6424,6960215
2000,New York,NY,36,21,13,US President,"Harris, James",Other,socialist workers,Other,FALSE,1789,6960215
2000,New York,NY,36,21,13,US President,"Phillips, Howard",Other,constitution party,Other,FALSE,1498,6960215
2000,New York,NY,36,21,13,US President,,Other,socialist,Other,TRUE,2,6960215
2000,North Carolina,NC,37,56,47,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,1631163,2914990
2000,North Carolina,NC,37,56,47,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,1257692,2914990
2000,North Carolina,NC,37,56,47,US President,"Browne, Harry",Other,libertarian,Other,FALSE,13891,2914990
2000,North Carolina,NC,37,56,47,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,8874,2914990
2000,North Carolina,NC,37,56,47,US President,Not Designated,Other,socialist,Other,FALSE,3370,2914990
2000,North Dakota,ND,38,44,36,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,174852,288256
2000,North Dakota,ND,38,44,36,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,95284,288256
2000,North Dakota,ND,38,44,36,US President,,Other,independent,Other,FALSE,10459,288256
2000,North Dakota,ND,38,44,36,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,7288,288256
2000,North Dakota,ND,38,44,36,US President,"Phillips, Howard",Other,constitution party,Other,FALSE,373,288256
2000,Ohio,OH,39,31,24,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,2350363,4701998
2000,Ohio,OH,39,31,24,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,2183628,4701998
2000,Ohio,OH,39,31,24,US President,Not Designated,Other,,Other,FALSE,148353,4701998
2000,Ohio,OH,39,31,24,US President,"Browne, Harry",Other,libertarian,Other,FALSE,13473,4701998
2000,Ohio,OH,39,31,24,US President,"Hagelin, John",Other,natural law,Other,FALSE,6181,4701998
2000,Oklahoma,OK,40,73,53,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,744337,1234229
2000,Oklahoma,OK,40,73,53,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,474276,1234229
2000,Oklahoma,OK,40,73,53,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,9014,1234229
2000,Oklahoma,OK,40,73,53,US President,"Browne, Harry",Other,libertarian,Other,FALSE,6602,1234229
2000,Oregon,OR,41,92,72,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,720342,1533950
2000,Oregon,OR,41,92,72,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,713577,1533950
2000,Oregon,OR,41,92,72,US President,"Nader, Ralph",Other,green,Other,FALSE,77357,1533950
2000,Oregon,OR,41,92,72,US President,"Browne, Harry",Other,libertarian,Other,FALSE,7447,1533950
2000,Oregon,OR,41,92,72,US President,"Buchanan, Patrick """"Pat""""",Other,independent,Other,FALSE,7063,1533950
2000,Oregon,OR,41,92,72,US President,Other,Other,,Other,FALSE,3401,1533950
2000,Oregon,OR,41,92,72,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,2574,1533950
2000,Oregon,OR,41,92,72,US President,"Phillips, Howard",Other,constitution party,Other,FALSE,2189,1533950
2000,Pennsylvania,PA,42,23,14,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,2485967,4912185
2000,Pennsylvania,PA,42,23,14,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,2281127,4912185
2000,Pennsylvania,PA,42,23,14,US President,"Nader, Ralph",Other,green,Other,FALSE,103392,4912185
2000,Pennsylvania,PA,42,23,14,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,16023,4912185
2000,Pennsylvania,PA,42,23,14,US President,"Phillips, Howard",Other,constitution party,Other,FALSE,14428,4912185
2000,Pennsylvania,PA,42,23,14,US President,"Browne, Harry",Other,libertarian,Other,FALSE,11248,4912185
2000,Rhode Island,RI,44,15,5,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,249508,409112
2000,Rhode Island,RI,44,15,5,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,130555,409112
2000,Rhode Island,RI,44,15,5,US President,"Nader, Ralph",Other,green,Other,FALSE,25052,409112
2000,Rhode Island,RI,44,15,5,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,2273,409112
2000,Rhode Island,RI,44,15,5,US President,"Browne, Harry",Other,libertarian,Other,FALSE,742,409112
2000,Rhode Island,RI,44,15,5,US President,,Other,,Other,TRUE,329,409112
2000,Rhode Island,RI,44,15,5,US President,"Hagelin, John",Other,natural law,Other,FALSE,271,409112
2000,Rhode Island,RI,44,15,5,US President,"Moorehead, Monica",Other,workers world,Other,FALSE,199,409112
2000,Rhode Island,RI,44,15,5,US President,"Phillips, Howard",Other,constitution party,Other,FALSE,97,409112
2000,Rhode Island,RI,44,15,5,US President,,Other,socialist,Other,FALSE,52,409112
2000,Rhode Island,RI,44,15,5,US President,,Other,socialist workers,Other,FALSE,34,409112
2000,South Carolina,SC,45,57,48,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,786892,1383902
2000,South Carolina,SC,45,57,48,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,566037,1383902
2000,South Carolina,SC,45,57,48,US President,"Nader, Ralph",Other,united citizens,Other,FALSE,20279,1383902
2000,South Carolina,SC,45,57,48,US President,"Browne, Harry",Other,libertarian,Other,FALSE,4760,1383902
2000,South Carolina,SC,45,57,48,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,3309,1383902
2000,South Carolina,SC,45,57,48,US President,,Other,constitution party,Other,FALSE,1682,1383902
2000,South Carolina,SC,45,57,48,US President,"Hagelin, John",Other,natural law,Other,FALSE,943,1383902
2000,South Dakota,SD,46,45,37,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,190700,316269
2000,South Dakota,SD,46,45,37,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,118804,316269
2000,South Dakota,SD,46,45,37,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,3322,316269
2000,South Dakota,SD,46,45,37,US President,"Phillips, Howard",Other,independent,Other,FALSE,1781,316269
2000,South Dakota,SD,46,45,37,US President,"Browne, Harry",Other,libertarian,Other,FALSE,1662,316269
2000,Tennessee,TN,47,62,54,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,1061949,2076181
2000,Tennessee,TN,47,62,54,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,981720,2076181
2000,Tennessee,TN,47,62,54,US President,,Other,independent,Other,FALSE,32084,2076181
2000,Tennessee,TN,47,62,54,US President,,Other,,Other,TRUE,428,2076181
2000,Texas,TX,48,74,49,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,3799639,6407637
2000,Texas,TX,48,74,49,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,2433746,6407637
2000,Texas,TX,48,74,49,US President,"Nader, Ralph",Other,green,Other,FALSE,137994,6407637
2000,Texas,TX,48,74,49,US President,"Browne, Harry",Other,libertarian,Other,FALSE,23160,6407637
2000,Texas,TX,48,74,49,US President,,Other,independent,Other,FALSE,12394,6407637
2000,Texas,TX,48,74,49,US President,,Other,,Other,TRUE,704,6407637
2000,Utah,UT,49,87,67,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,515096,770754
2000,Utah,UT,49,87,67,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,203053,770754
2000,Utah,UT,49,87,67,US President,"Nader, Ralph",Other,green,Other,FALSE,35850,770754
2000,Utah,UT,49,87,67,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,9319,770754
2000,Utah,UT,49,87,67,US President,"Browne, Harry",Other,libertarian,Other,FALSE,3616,770754
2000,Utah,UT,49,87,67,US President,"Phillips, Howard",Other,independent american,Other,FALSE,2709,770754
2000,Utah,UT,49,87,67,US President,"Hagelin, John",Other,natural law,Other,FALSE,763,770754
2000,Utah,UT,49,87,67,US President,"Harris, James",Other,socialist workers,Other,FALSE,186,770754
2000,Utah,UT,49,87,67,US President,,Other,no party affiliation,Other,FALSE,161,770754
2000,Utah,UT,49,87,67,US President,,Other,,Other,TRUE,1,770754
2000,Vermont,VT,50,13,6,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,149022,294308
2000,Vermont,VT,50,13,6,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,119775,294308
2000,Vermont,VT,50,13,6,US President,"Nader, Ralph",Other,progressive/green,Other,FALSE,20374,294308
2000,Vermont,VT,50,13,6,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,2192,294308
2000,Vermont,VT,50,13,6,US President,"Dennis """"Denny"""", Lane",Other,vermont grassroots,Other,FALSE,1044,294308
2000,Vermont,VT,50,13,6,US President,"Browne, Harry",Other,libertarian,Other,FALSE,784,294308
2000,Vermont,VT,50,13,6,US President,,Other,,Other,TRUE,514,294308
2000,Vermont,VT,50,13,6,US President,"Hagelin, John",Other,natural law,Other,FALSE,219,294308
2000,Vermont,VT,50,13,6,US President,"McReynolds, David",Other,liberty union party,Other,FALSE,161,294308
2000,Vermont,VT,50,13,6,US President,"Phillips, Howard",Other,constitution party,Other,FALSE,153,294308
2000,Vermont,VT,50,13,6,US President,"Harris, James",Other,socialist workers,Other,FALSE,70,294308
2000,Virginia,VA,51,54,40,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,1437490,2739447
2000,Virginia,VA,51,54,40,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,1217290,2739447
2000,Virginia,VA,51,54,40,US President,"Nader, Ralph",Other,green,Other,FALSE,59398,2739447
2000,Virginia,VA,51,54,40,US President,"Browne, Harry",Other,libertarian,Other,FALSE,15198,2739447
2000,Virginia,VA,51,54,40,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,5455,2739447
2000,Virginia,VA,51,54,40,US President,,Other,,Other,TRUE,2807,2739447
2000,Virginia,VA,51,54,40,US President,"Phillips, Howard",Other,conservative,Other,FALSE,1809,2739447
2000,Washington,WA,53,91,73,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,1247652,2487433
2000,Washington,WA,53,91,73,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,1108864,2487433
2000,Washington,WA,53,91,73,US President,"Nader, Ralph",Other,green,Other,FALSE,103002,2487433
2000,Washington,WA,53,91,73,US President,"Browne, Harry",Other,libertarian,Other,FALSE,13135,2487433
2000,Washington,WA,53,91,73,US President,"Buchanan, Patrick """"Pat""""",Other,freedom,Other,FALSE,7171,2487433
2000,Washington,WA,53,91,73,US President,"Hagelin, John",Other,natural law,Other,FALSE,2927,2487433
2000,Washington,WA,53,91,73,US President,"Phillips, Howard",Other,constitution party,Other,FALSE,1989,2487433
2000,Washington,WA,53,91,73,US President,"Moorehead, Monica",Other,workers world,Other,FALSE,1729,2487433
2000,Washington,WA,53,91,73,US President,"McReynolds, David",Other,socialist,Other,FALSE,660,2487433
2000,Washington,WA,53,91,73,US President,"Harris, James",Other,socialist workers,Other,FALSE,304,2487433
2000,West Virginia,WV,54,55,56,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,336475,648124
2000,West Virginia,WV,54,55,56,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,295497,648124
2000,West Virginia,WV,54,55,56,US President,"Nader, Ralph",Other,green,Other,FALSE,10680,648124
2000,West Virginia,WV,54,55,56,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,3169,648124
2000,West Virginia,WV,54,55,56,US President,"Browne, Harry",Other,libertarian,Other,FALSE,1912,648124
2000,West Virginia,WV,54,55,56,US President,"Hagelin, John",Other,natural law,Other,FALSE,367,648124
2000,West Virginia,WV,54,55,56,US President,,Other,,Other,TRUE,24,648124
2000,Wisconsin,WI,55,35,25,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,1242987,2598607
2000,Wisconsin,WI,55,35,25,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,1237279,2598607
2000,Wisconsin,WI,55,35,25,US President,"Nader, Ralph",Other,green,Other,FALSE,94070,2598607
2000,Wisconsin,WI,55,35,25,US President,,Other,independent,Other,FALSE,13693,2598607
2000,Wisconsin,WI,55,35,25,US President,"Browne, Harry",Other,libertarian,Other,FALSE,6640,2598607
2000,Wisconsin,WI,55,35,25,US President,,Other,constitution party,Other,FALSE,2042,2598607
2000,Wisconsin,WI,55,35,25,US President,Scattering,Other,,Other,FALSE,1896,2598607
2000,Wyoming,WY,56,83,68,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,147947,213726
2000,Wyoming,WY,56,83,68,US President,"Gore, Al",Al Gore,democrat,Democrat,FALSE,60481,213726
2000,Wyoming,WY,56,83,68,US President,"Buchanan, Patrick """"Pat""""",Other,reform party,Other,FALSE,2724,213726
2000,Wyoming,WY,56,83,68,US President,"Browne, Harry",Other,libertarian,Other,FALSE,1443,213726
2000,Wyoming,WY,56,83,68,US President,"Phillips, Howard",Other,independent,Other,FALSE,720,213726
2000,Wyoming,WY,56,83,68,US President,"Hagelin, John",Other,natural law,Other,FALSE,411,213726
2004,Alabama,AL,1,63,41,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,1176394,1883415
2004,Alabama,AL,1,63,41,US President,"Kerry, John",John Kerry,democrat,Democrat,FALSE,693933,1883415
2004,Alabama,AL,1,63,41,US President,Other,Other,independent,Other,FALSE,12190,1883415
2004,Alabama,AL,1,63,41,US President,Other,Other,,Other,TRUE,898,1883415
2004,Alaska,AK,2,94,81,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,190889,312598
2004,Alaska,AK,2,94,81,US President,"Kerry, John",John Kerry,democrat,Democrat,FALSE,111025,312598
2004,Alaska,AK,2,94,81,US President,"Nader, Ralph",Other,populist,Other,FALSE,5069,312598
2004,Alaska,AK,2,94,81,US President,"Peroutka, Michael",Other,alaskan independence party,Other,FALSE,2092,312598
2004,Alaska,AK,2,94,81,US President,"Badnarik, Michael",Other,libertarian,Other,FALSE,1675,312598
2004,Alaska,AK,2,94,81,US President,"Cobb, David",Other,green,Other,FALSE,1058,312598
2004,Alaska,AK,2,94,81,US President,Other,Other,,Other,TRUE,790,312598
2004,Arizona,AZ,4,86,61,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,1104294,2012585
2004,Arizona,AZ,4,86,61,US President,"Kerry, John",John Kerry,democrat,Democrat,FALSE,893524,2012585
2004,Arizona,AZ,4,86,61,US President,"Badnarik, Michael",Other,libertarian,Other,FALSE,11856,2012585
2004,Arizona,AZ,4,86,61,US President,Other,Other,,Other,TRUE,2911,2012585
2004,Arkansas,AR,5,71,42,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,572898,1054945
2004,Arkansas,AR,5,71,42,US President,"Kerry, John",John Kerry,democrat,Democrat,FALSE,469953,1054945
2004,Arkansas,AR,5,71,42,US President,"Nader, Ralph",Other,populist,Other,FALSE,6171,1054945
2004,Arkansas,AR,5,71,42,US President,"Badnarik, Michael",Other,libertarian,Other,FALSE,2352,1054945
2004,Arkansas,AR,5,71,42,US President,"Peroutka, Michael",Other,constitution party,Other,FALSE,2083,1054945
2004,Arkansas,AR,5,71,42,US President,"Cobb, David",Other,green,Other,FALSE,1488,1054945
2004,California,CA,6,93,71,US President,"Kerry, John",John Kerry,democrat,Democrat,FALSE,6745485,12421353
2004,California,CA,6,93,71,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,5509826,12421353
2004,California,CA,6,93,71,US President,"Badnarik, Michael",Other,libertarian,Other,FALSE,50165,12421353
2004,California,CA,6,93,71,US President,"Cobb, David",Other,green,Other,FALSE,40771,12421353
2004,California,CA,6,93,71,US President,"Peltier, Leonard",Other,peace & freedom,Other,FALSE,27607,12421353
2004,California,CA,6,93,71,US President,"Peroutka, Michael",Other,american independent party,Other,FALSE,26645,12421353
2004,California,CA,6,93,71,US President,Other,Other,,Other,TRUE,20854,12421353
2004,Colorado,CO,8,84,62,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,1101255,2129630
2004,Colorado,CO,8,84,62,US President,"Kerry, John",John Kerry,democrat,Democrat,FALSE,1001732,2129630
2004,Colorado,CO,8,84,62,US President,"Nader, Ralph",Other,reform party,Other,FALSE,12718,2129630
2004,Colorado,CO,8,84,62,US President,"Badnarik, Michael",Other,libertarian,Other,FALSE,7664,2129630
2004,Colorado,CO,8,84,62,US President,"Peroutka, Michael",Other,american constitution party,Other,FALSE,2562,2129630
2004,Colorado,CO,8,84,62,US President,"Cobb, David",Other,green,Other,FALSE,1591,2129630
2004,Colorado,CO,8,84,62,US President,"Andress, Stanford",Other,unaffiliated,Other,FALSE,804,2129630
2004,Colorado,CO,8,84,62,US President,"Amondson, Gene",Other,concerns of people,Other,FALSE,378,2129630
2004,Colorado,CO,8,84,62,US President,"Van Auken, Bill",Other,socialist equality party,Other,FALSE,329,2129630
2004,Colorado,CO,8,84,62,US President,"Calero, Roger",Other,socialist workers,Other,FALSE,241,2129630
2004,Colorado,CO,8,84,62,US President,"Brown, Walt",Other,socialist,Other,FALSE,216,2129630
2004,Colorado,CO,8,84,62,US President,"Dodge, Earl",Other,prohibition,Other,FALSE,140,2129630
2004,Connecticut,CT,9,16,1,US President,"Kerry, John",John Kerry,democrat,Democrat,FALSE,857488,1578769
2004,Connecticut,CT,9,16,1,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,693826,1578769
2004,Connecticut,CT,9,16,1,US President,"Nader, Ralph",Other,petitioning candidate,Other,FALSE,12969,1578769
2004,Connecticut,CT,9,16,1,US President,"Cobb, David",Other,green,Other,FALSE,9564,1578769
2004,Connecticut,CT,9,16,1,US President,"Badnarik, Michael",Other,libertarian,Other,FALSE,3367,1578769
2004,Connecticut,CT,9,16,1,US President,"Peroutka, Michael",Other,concerned citizens,Other,FALSE,1543,1578769
2004,Connecticut,CT,9,16,1,US President,"Calero, Roger",Other,socialist workers,Other,TRUE,12,1578769
2004,Delaware,DE,10,51,11,US President,"Kerry, John",John Kerry,democrat,Democrat,FALSE,200152,375190
2004,Delaware,DE,10,51,11,US President,"Bush, George W.",George W. Bush,republican,Republican,FALSE,171660,375190
2004,Delaware,DE,10,51,11,US President,"Nader, Ralph",Other,independent,Other,FALSE,2153,375190
2004,Delaware,DE,10,51,11,US President,"Badnarik, Michael",Other,libertarian,Other,FALSE,586,375190
